CustomerKey,CustomerCode,CustomerName,Education,Occupation,Continent,City,State,CountryRegion
8536,19535,"Mitchell, Alex",Graduate Degree,Professional,North America,National City,California,United States
8538,19537,"Brooks, Michelle",Partial College,Skilled Manual,North America,Milwaukie,Oregon,United States
8539,19538,"Hall, Connor",Partial College,Skilled Manual,North America,Olympia,Washington,United States
8540,19539,"Raji, Latoya",Partial College,Skilled Manual,North America,Colma,California,United States
8541,19540,"Richardson, Jade",Bachelors,Professional,North America,Kirkland,Washington,United States
8543,19542,"Allen, Robert",Graduate Degree,Professional,North America,Salem,Oregon,United States
8544,19543,"Torres, Evan",Graduate Degree,Professional,North America,Corvallis,Oregon,United States
8545,19544,"Price, Katherine",Graduate Degree,Professional,North America,Spring Valley,California,United States
8546,19545,"Watson, Garrett",Bachelors,Professional,North America,National City,California,United States
8548,19547,"Patterson, Lauren",Bachelors,Professional,North America,Imperial Beach,California,United States
8549,19548,"Howard, Kaitlyn",Bachelors,Professional,North America,Berkeley,California,United States
8550,19549,"Sharma, Kevin",Bachelors,Professional,North America,Marysville,Washington,United States
8551,19550,"Perez, Lucas",Bachelors,Professional,North America,El Cajon,California,United States
8552,19551,"Alexander, Samuel",Graduate Degree,Professional,North America,Redmond,Washington,United States
8553,19552,"Zhu, Margaret",Graduate Degree,Professional,North America,Burien,Washington,United States
8634,19633,"Gray, Destiny",High School,Skilled Manual,North America,Glendale,California,United States
8635,19634,"Nath, Gregory",High School,Skilled Manual,North America,Chula Vista,California,United States
8636,19635,"Shan, Dawn",High School,Skilled Manual,North America,Beaverton,Oregon,United States
8637,19636,"Lee, Jessica",High School,Skilled Manual,North America,Beaverton,Oregon,United States
8638,19637,"Long, Eduardo",High School,Skilled Manual,North America,Bellingham,Washington,United States
8639,19638,"Peterson, Kimberly",High School,Skilled Manual,North America,W. Linn,Oregon,United States
8640,19639,"Gill, Victor",High School,Skilled Manual,North America,Chula Vista,California,United States
8642,19641,"Evans, Richard",Partial High School,Clerical,North America,Lake Oswego,Oregon,United States
8644,19643,"Watson, Jacqueline",High School,Skilled Manual,North America,Portland,Oregon,United States
8645,19644,"Gill, Gloria",Partial High School,Clerical,North America,Chula Vista,California,United States
8650,19649,"Martin, Elizabeth",High School,Skilled Manual,North America,Kirkland,Washington,United States
8655,19654,"Alexander, Richard",High School,Skilled Manual,North America,Lebanon,Oregon,United States
8656,19655,"Murphy, Cindy",Partial College,Skilled Manual,North America,West Covina,California,United States
8657,19656,"Travers, Sydney",Partial College,Skilled Manual,North America,Grossmont,California,United States
8658,19657,"Griffin, Emily",Bachelors,Management,North America,Renton,Washington,United States
8659,19658,"Russell, Dylan",Bachelors,Management,North America,San Gabriel,California,United States
8660,19659,"Robinson, Wyatt",Partial College,Skilled Manual,North America,Long Beach,California,United States
8661,19660,"Hill, Devin",Bachelors,Management,North America,Santa Cruz,California,United States
8664,19663,"Allen, Alex",Partial College,Skilled Manual,North America,Ballard,Washington,United States
8665,19664,"Alexander, Ethan",Bachelors,Management,North America,Portland,Oregon,United States
8666,19665,"Gonzales, Eduardo",Graduate Degree,Management,North America,Berkeley,California,United States
8669,19668,"Patel, Erick",Partial College,Skilled Manual,North America,Burien,Washington,United States
8670,19669,"Hill, Hailey",Partial College,Skilled Manual,North America,Sedro Woolley,Washington,United States
8671,19670,"Gutierrez, Erik",Partial College,Skilled Manual,North America,Burbank,California,United States
8672,19671,"Davis, Michael",Partial College,Skilled Manual,North America,Concord,California,United States
8679,19678,"Rodriguez, Martin",Graduate Degree,Skilled Manual,North America,Burien,Washington,United States
8680,19679,"Rana, Erick",Graduate Degree,Skilled Manual,North America,Coronado,California,United States
8681,19680,"King, Jan",Graduate Degree,Skilled Manual,North America,Lebanon,Oregon,United States
8683,19682,"Kumar, Eric",Bachelors,Skilled Manual,North America,Kirkland,Washington,United States
8684,19683,"Parker, Marcus",Graduate Degree,Skilled Manual,North America,Milwaukie,Oregon,United States
8685,19684,"Lee, Alexandra",Partial College,Professional,North America,Olympia,Washington,United States
8686,19685,"Perez, Brandy",Bachelors,Management,North America,Beverly Hills,California,United States
8687,19686,"Hernandez, Charles",Graduate Degree,Management,North America,Daly City,California,United States
8688,19687,"Coleman, Connor",Bachelors,Management,North America,Newport Beach,California,United States
8689,19688,"Baker, Timothy",Partial College,Professional,North America,Palo Alto,California,United States
8690,19689,"Gonzales, Elizabeth",Partial College,Professional,North America,Spokane,Washington,United States
8691,19690,"White, Robert",Graduate Degree,Management,North America,Santa Monica,California,United States
8692,19691,"Cox, Gabriella",Partial College,Professional,North America,Sedro Woolley,Washington,United States
8693,19692,"Edwards, Aaron",Bachelors,Management,North America,Beverly Hills,California,United States
8695,19694,"Perez, Stephanie",Partial College,Professional,North America,Edmonds,Washington,United States
8696,19695,"Gonzalez, Angel",Partial College,Professional,North America,Oregon City,Oregon,United States
8697,19696,"Patterson, Adam",Partial College,Professional,North America,El Cajon,California,United States
8698,19697,"Wood, Isabella",High School,Professional,North America,Grossmont,California,United States
8699,19698,"Barnes, Stephanie",Bachelors,Management,North America,San Diego,California,United States
8701,19700,"Hall, Gabriel",Partial College,Professional,North America,Burlingame,California,United States
8709,19708,"Luo, April",Graduate Degree,Management,North America,Colma,California,United States
8712,19711,"Cooper, Devin",Partial College,Professional,North America,Milwaukie,Oregon,United States
8713,19712,"Phillips, Eric",Partial College,Professional,North America,Puyallup,Washington,United States
8714,19713,"Stewart, Morgan",Partial College,Professional,North America,Redmond,Washington,United States
8715,19714,"Price, Angela",High School,Professional,North America,Downey,California,United States
8716,19715,"Parker, Elijah",High School,Professional,North America,Imperial Beach,California,United States
8717,19716,"Martin, Logan",Partial High School,Skilled Manual,North America,San Gabriel,California,United States
8718,19717,"Hill, Edward",Partial High School,Skilled Manual,North America,Woodburn,Oregon,United States
8719,19718,"Butler, Taylor",High School,Professional,North America,Milwaukie,Oregon,United States
8720,19719,"Baker, Hunter",Graduate Degree,Management,North America,Novato,California,United States
8735,19734,"Weisman, Natalie",Graduate Degree,Management,North America,San Diego,California,United States
8736,19735,"Reed, Mackenzie",Graduate Degree,Management,North America,La Jolla,California,United States
8737,19736,"Kelly, Rachel",Graduate Degree,Management,North America,San Francisco,California,United States
8738,19737,"Ramirez, Erin",Graduate Degree,Management,North America,Burien,Washington,United States
8739,19738,"Martinez, Henry",Graduate Degree,Management,North America,Bellingham,Washington,United States
8740,19739,"Perry, Lucas",Graduate Degree,Management,North America,Chula Vista,California,United States
8741,19740,"Liang, Connie",Graduate Degree,Management,North America,Bremerton,Washington,United States
8742,19741,"Rivera, María",Graduate Degree,Management,North America,Everett,Washington,United States
8743,19742,"Russell, Alexia",Bachelors,Management,North America,Bellingham,Washington,United States
8744,19743,"Rana, Holly",Graduate Degree,Management,North America,Bellingham,Washington,United States
8745,19744,"Cai, Tamara",Graduate Degree,Management,North America,Colma,California,United States
8746,19745,"Simmons, Kayla",Graduate Degree,Management,North America,National City,California,United States
8748,19747,"Rai, Louis",Bachelors,Management,North America,Concord,California,United States
8750,19749,"Jackson, Natalie",Partial College,Skilled Manual,North America,San Diego,California,United States
8755,19754,"Rana, Francisco",Partial College,Skilled Manual,North America,Burien,Washington,United States
8756,19755,"Foster, Lauren",Partial College,Skilled Manual,North America,Spokane,Washington,United States
8757,19756,"Yuan, Nicolas",Partial College,Skilled Manual,North America,Chula Vista,California,United States
8759,19758,"Wright, Alex",Partial College,Skilled Manual,North America,Woodland Hills,California,United States
8760,19759,"Barnes, Sydney",Partial College,Skilled Manual,North America,Redwood City,California,United States
8761,19760,"Russell, Sydney",Partial College,Skilled Manual,North America,Grossmont,California,United States
8768,19767,"Serrano, Ross",Partial High School,Clerical,North America,Berkeley,California,United States
8769,19768,"Jackson, Christopher",Partial High School,Clerical,North America,Colma,California,United States
8770,19769,"Peterson, Andrea",Partial College,Skilled Manual,North America,Long Beach,California,United States
8775,19774,"Davis, Brianna",High School,Skilled Manual,North America,Olympia,Washington,United States
8776,19775,"Cai, Alisha",High School,Skilled Manual,North America,Chula Vista,California,United States
8777,19776,"Murphy, Judith",High School,Skilled Manual,North America,Daly City,California,United States
8778,19777,"Thomas, Jonathan",Partial College,Skilled Manual,North America,Los Angeles,California,United States
8804,19803,"Mehta, Jermaine",Partial High School,Skilled Manual,North America,Bremerton,Washington,United States
8809,19808,"Kelly, Brooke",Graduate Degree,Management,North America,Grossmont,California,United States
8810,19809,"Sharma, Eric",Graduate Degree,Management,North America,Lemon Grove,California,United States
8813,19812,"Morgan, Sydney",Partial College,Professional,North America,Coronado,California,United States
8814,19813,"Perez, Rebecca",Bachelors,Management,North America,Issaquah,Washington,United States
8815,19814,"Washington, Blake",Bachelors,Management,North America,Burlingame,California,United States
8816,19815,"Thompson, Christian",Bachelors,Management,North America,Sedro Woolley,Washington,United States
8817,19816,"Brown, Lucas",Partial College,Professional,North America,Beaverton,Oregon,United States
8819,19818,"Anderson, Brianna",High School,Professional,North America,Grossmont,California,United States
8820,19819,"Brown, Andrew",High School,Professional,North America,National City,California,United States
8821,19820,"Coleman, Alexandra",High School,Professional,North America,Lincoln Acres,California,United States
8822,19821,"Vazquez, Tabitha",Partial College,Professional,North America,Beverly Hills,California,United States
8825,19824,"Perry, Jordan",Partial College,Professional,North America,Bellingham,Washington,United States
8826,19825,"Ferrier, Gilbert",Bachelors,Management,North America,Concord,California,United States
8832,19831,"Green, Charles",Partial College,Skilled Manual,North America,San Carlos,California,United States
8833,19832,"Hernandez, Sheila",High School,Skilled Manual,North America,Chula Vista,California,United States
8834,19833,"Kelly, Michelle",Bachelors,Management,North America,Corvallis,Oregon,United States
8835,19834,"Sharma, Johnny",Bachelors,Management,North America,Burien,Washington,United States
8836,19835,"Allen, Jordan",Graduate Degree,Management,North America,Milwaukie,Oregon,United States
8838,19837,"Jimenez, Philip",Bachelors,Management,North America,Berkeley,California,United States
8839,19838,"Ramirez, Jared",Bachelors,Management,North America,W. Linn,Oregon,United States
8841,19840,"James, Jessica",Graduate Degree,Management,North America,Imperial Beach,California,United States
8842,19841,"Jenkins, Alexandria",Bachelors,Management,North America,El Cajon,California,United States
8843,19842,"Phillips, Katherine",Bachelors,Management,North America,Bremerton,Washington,United States
8844,19843,"Kumar, Connor",Bachelors,Management,North America,Grossmont,California,United States
8846,19845,"Hernandez, Fernando",Bachelors,Management,North America,Yakima,Washington,United States
8847,19846,"Patterson, Seth",Bachelors,Management,North America,Salem,Oregon,United States
8849,19848,"Malhotra, Bryant",Bachelors,Management,North America,Bremerton,Washington,United States
8850,19849,"Wu, Jorge",High School,Professional,North America,Bellflower,California,United States
8851,19850,"Hill, Jeremiah",High School,Professional,North America,Los Angeles,California,United States
8852,19851,"Pal, Louis",Bachelors,Management,North America,Burbank,California,United States
8853,19852,"Carter, Eric",Bachelors,Management,North America,Lynnwood,Washington,United States
8854,19853,"Ramos, Ricky",Bachelors,Management,North America,Carson,California,United States
8855,19854,"Hall, Katherine",Bachelors,Management,North America,Novato,California,United States
8857,19856,"Madan, Tammy",Bachelors,Management,North America,Burbank,California,United States
8858,19857,"Rogers, Megan",Bachelors,Management,North America,Santa Cruz,California,United States
8859,19858,"Collins, Jenna",Bachelors,Management,North America,Salem,Oregon,United States
8860,19859,"Zhao, Lisa",Bachelors,Management,North America,Burlingame,California,United States
8861,19860,"Young, Sara",Partial College,Professional,North America,Ballard,Washington,United States
8862,19861,"Perry, Caroline",Partial College,Professional,North America,Lake Oswego,Oregon,United States
